No,Probeset,GeneSymbole,GeneID,hpBECs,hpBECs + HA,hCMEC/D3,hCMEC/D3 + HA
36899,227644_at,RIMS4,140730,3.31395,3.34215,3.155225,3.21935
36900,227645_at,PIK3R5,23533,4.1635,4.188275,4.1585,4.3374
36901,227646_at,EBF1,1879,4.252325,4.1759,3.119,2.958375
36902,227647_at,KCNE3,10008,4.493525,4.449275,4.774425,4.7155
36903,227648_at,C22orf32,91689,2.94565,2.825375,2.77915,2.8707
36904,227649_s_at,SRGAP2,23380,7.622025,7.693375,7.647575,7.3634
36905,227650_at,HSPA14,51182,6.58345,6.570125,7.4134,7.4823
36906,227651_at,NACC1,112939,7.21035,7.252425,7.02795,7.07675
36907,227652_at,FAM69B,138311,6.4134,6.3,5.373425,5.335175
36908,227653_at,TRMT5,57570,6.876225,6.951325,7.28885,7.308475
36909,227654_at,FAM65C,140876,3.723325,3.3959,7.633425,7.693525
36910,227655_at,SNORD123,100113384,3.85435,3.826275,3.481275,3.526775
36911,227656_at,C6orf70,55780,6.985425,6.9378,6.9466,6.9981
36912,227657_at,RNF150,57484,3.585925,3.6731,3.465675,3.762425
36913,227658_s_at,PLEKHA3,65977,6.3192,6.330125,6.556625,6.47415
36914,227659_at,PLEKHA3,65977,4.4507,4.34805,4.489175,4.53675
36915,227660_at,ANTXR1,84168,6.22515,6.4112,7.4061,7.879475
36916,227661_at,ANKRD11,29123,4.409825,4.3566,4.2118,4.279875
36917,227662_at,SYNPO2,171024,2.192025,2.098425,2.44455,2.471675
36918,227663_at,NA,NA,7.640375,7.52675,6.629175,6.75105
36919,227664_at,hCG_2008140,729614,4.775275,4.770775,4.845125,4.8532
36920,227665_at,NA,NA,8.42105,8.411275,7.6867,7.9154
36921,227666_at,DCLK2,166614,4.7985,4.8843,4.948125,4.789575
36922,227667_at,CUEDC1,404093,6.511075,6.55645,6.3036,6.146775
36923,227668_at,C17orf56,146705,6.83185,6.7808,6.6939,6.6728
36924,227669_at,BRP44,25874,5.5058,5.5753,7.12005,7.283675
36925,227670_at,ZNF75A,7627,8.495875,8.4529,7.971175,8.007975
36926,227671_at,XIST,7503,3.026375,3.1859,10.078875,10.06485
36927,227672_at,C8orf73,642475,6.0547,6.1258,6.148275,6.152325
36928,227673_at,ZNRD1,30834,4.043475,3.995625,3.815275,3.75735
36929,227674_at,ZNF585A,199704,6.475375,6.43365,7.2007,7.2812
36930,227675_at,LRSAM1,90678,5.319625,5.240975,5.266675,5.316125
36931,227676_at,FAM3D,131177,4.99225,5.1348,4.5183,4.65675
36932,227677_at,JAK3,3718,5.4268,5.2625,6.316825,6.4057
36933,227678_at,XRCC6BP1,91419,6.524775,6.461225,7.002175,7.1664
36934,227679_at,HDAC11,79885,5.943175,5.873625,6.04275,6.02765
36935,227680_at,ZNF326,284695,8.806575,8.7905,8.886725,8.93185
36936,227681_at,ZFP36L2,678,5.365125,5.47755,5.0669,5.1429
36937,227682_at,NA,NA,7.8799,7.6899,8.220475,8.516075
36938,227683_x_at,NUDT4,11163,4.888725,4.730975,3.91325,4.03685
36939,227684_at,S1PR2,9294,5.571025,5.54855,5.573475,5.547825
36940,227685_at,TMF1,7110,8.124275,8.114725,8.61625,8.632175
36941,227686_at,OXNAD1,92106,6.745625,6.8401,7.399975,7.480075
36942,227687_at,HYLS1,219844,7.71265,7.72655,9.001425,9.085525
36943,227688_at,LRCH2,57631,6.789075,6.68835,2.736125,2.853075
36944,227689_at,ZNF227,7770,7.19535,7.065975,7.47715,7.48575
36945,227690_at,GABRB3,2562,2.549975,2.714175,2.427475,2.409125
36946,227691_at,AKAP8L,26993,5.1522,5.238475,5.1012,5.164275
36947,227692_at,GNAI1,2770,7.335475,7.35935,9.79095,9.87565
36948,227693_at,WDR20,91833,6.7474,6.837275,6.318425,6.42715
36949,227694_at,C1orf201,90529,5.34185,5.3646,5.44095,5.3499
36950,227695_at,GLYATL1,92292,3.164025,3.201075,3.0634,3.264175
36951,227696_at,EXOSC6,118460,8.409875,8.561825,8.109675,8.297725
36952,227697_at,SOCS3,9021,7.6042,8.426725,7.72615,8.58705
36953,227698_s_at,RAB40C,57799,7.71495,7.73285,7.576725,7.613875
36954,227699_at,C14orf149,112849,7.864625,7.936,7.1656,7.06315
36955,227700_x_at,ATAD3A,55210,7.614025,7.579725,7.77105,7.82215
36956,227701_at,C10orf118,55088,7.63935,7.573525,7.702975,7.786325
36957,227702_at,CYP4X1,260293,3.35465,3.62725,9.1401,9.000975
36958,227703_s_at,SYTL4,94121,7.518,7.562425,8.8842,8.6929
36959,227704_at,C19orf12,83636,5.09865,5.10005,4.55725,4.622775
36960,227705_at,TCEAL7,56849,7.072975,6.860775,2.162975,2.251675
36961,227706_at,SPIRE2,84501,3.813825,3.815725,4.76155,4.826125
36962,227707_at,MYLIP,29116,5.368575,5.4491,5.38505,5.37805
36963,227708_at,EEF1A1,1915,9.61845,9.64745,8.194025,8.4562
36964,227709_at,LOC100190939,100190939,5.384375,5.531475,5.0931,5.2453
36965,227710_s_at,LOC100190939,100190939,5.319625,5.263975,4.86455,4.97025
36966,227711_at,GTSF1,121355,3.275825,3.2195,3.1209,3.1083
36967,227712_at,LYRM2,57226,8.792475,8.77865,8.719475,8.7338
36968,227713_at,KATNAL1,84056,8.21145,8.2129,8.7082,8.7202
36969,227714_s_at,C9orf86,55684,5.6176,5.6232,5.3514,5.444975
36970,227715_at,NA,NA,5.152225,5.0433,5.302475,5.246425
36971,227716_at,UBXN11,91544,4.6561,4.5719,4.81385,4.84295
36972,227717_at,FLJ41603,389337,6.837075,6.636325,6.545575,6.5749
36973,227718_at,PURB,5814,6.746275,6.665625,7.864775,7.850075
36974,227719_at,SMAD9,4093,8.2117,8.059225,8.978125,9.017
36975,227720_at,ANKRD13B,124930,5.886325,5.847025,5.560975,5.469225
36976,227721_at,CPAMD8,27151,4.42765,4.324725,3.688375,3.644825
36977,227722_at,RPS23,6228,6.7388,6.911475,5.7739,5.855625
36978,227723_at,LOH12CR1,118426,6.27335,6.220975,6.4559,6.458425
36979,227724_at,NA,NA,6.68415,6.577575,6.239475,6.3839
36980,227725_at,ST6GALNAC1,55808,3.975025,3.582,6.211975,5.870325
36981,227726_at,RNF166,115992,6.690725,6.760725,7.14215,7.184375
36982,227727_at,MRGPRF,116535,3.7262,3.82885,4.874725,4.6668
36983,227728_at,PPM1A,5494,7.229225,7.232,7.78285,8.064875
36984,227729_at,NA,NA,6.327475,6.3256,5.891675,6.007075
36985,227730_at,NA,NA,5.72025,5.728125,6.084525,6.103675
36986,227731_at,CNBP,7555,6.775625,6.759975,7.536075,7.544025
36987,227732_at,ATXN7L1,222255,5.3568,5.397125,5.899325,5.833175
36988,227733_at,TMEM63C,57156,3.083425,3.19305,2.93425,3.034775
36989,227734_s_at,ZNHIT2,741,4.148175,4.11495,3.82625,3.8818
36990,227735_s_at,NA,NA,3.074125,3.09875,3.155625,3.143975
36991,227736_at,C10orf99,387695,2.726925,2.654025,2.635775,2.6608
36992,227737_at,SRPRB,58477,6.650525,6.767975,6.239575,6.3014
36993,227738_s_at,ARMC5,79798,6.360225,6.518925,6.3165,6.297725
36994,227739_at,NDOR1,27158,6.802925,6.815825,7.187475,7.1276
36995,227740_at,UHMK1,127933,7.751375,7.63925,8.1662,8.2614
36996,227741_at,PTPLB,201562,7.676625,7.33265,8.72515,8.7103
36997,227742_at,CLIC6,54102,2.92,2.95705,2.762675,2.8274
36998,227743_at,MYO15B,80022,5.172325,5.2399,5.250175,5.1258
36999,227744_s_at,HNRNPD,3184,2.806925,2.867225,2.79805,2.8869
37000,227745_at,NA,NA,4.315375,4.243525,4.229675,4.17485
37001,227746_at,ELAVL1,1994,5.3295,5.590175,5.24775,5.499875
37002,227747_at,MPZL3,196264,6.180825,6.3266,5.969775,5.983925
37003,227748_at,NA,NA,6.8553,6.830725,7.213,7.167225
37004,227749_at,NA,NA,6.20325,5.648175,5.41775,4.6533
37005,227750_at,KALRN,8997,6.143025,6.011825,4.954875,4.98035
37006,227751_at,PDCD5,9141,5.4591,5.34245,5.8611,5.7115
37007,227752_at,SPTLC3,55304,3.07155,3.00795,2.731075,2.738775
37008,227753_at,TMEM139,135932,4.230675,4.240675,4.264125,4.214025
37009,227754_at,NA,NA,6.862575,6.827325,6.84935,6.76655
37010,227755_at,NA,NA,7.128225,7.0818,5.9278,5.44835
37011,227756_at,FAM81A,145773,3.69575,3.959225,3.53385,3.64425
37012,227757_at,CUL4A,8451,6.107875,6.15945,6.5004,6.42895
37013,227758_at,RERG,85004,2.046425,2.217425,2.139175,2.0418
37014,227759_at,PCSK9,255738,4.4354,4.354975,4.705025,4.666575
37015,227760_at,IGFBPL1,347252,3.46125,3.1989,3.439375,3.229125
37016,227761_at,MYO5A,4644,9.833975,9.701,8.84315,8.86405
37017,227762_at,NA,NA,4.97225,4.23595,6.316125,5.98485
37018,227763_at,LYPD6,130574,3.69915,3.415625,2.990425,2.96095
37019,227764_at,LYPD6,130574,4.950575,4.9789,4.05995,4.3091
37020,227765_at,NA,NA,8.2391,8.187425,7.8551,7.89245
37021,227766_at,LIG4,3981,7.3349,7.251825,6.893325,6.718525
37022,227767_at,CSNK1G3,1456,8.470175,8.44945,8.4706,8.589625
37023,227768_at,ZNF407,55628,7.625625,7.680025,7.910075,7.9581
37024,227769_at,NA,NA,2.58705,2.5199,2.4297,2.620225
37025,227770_at,NA,NA,6.039975,6.06105,6.05245,6.312325
37026,227771_at,LIFR,3977,5.57575,5.62365,5.6748,5.4874
37027,227772_at,NA,NA,8.056525,8.111675,8.396025,8.381725
37028,227773_at,SAMD10,140700,3.721425,3.803775,3.60565,3.83385
37029,227774_s_at,IMPAD1,54928,3.5208,3.4851,3.54515,3.545075
37030,227775_at,CELF6,60677,3.5154,3.73915,3.840625,3.6984
37031,227776_at,ACER3,55331,8.597125,8.59315,8.726825,8.923325
37032,227777_at,C10orf18,54906,7.429775,7.518375,7.1103,7.1917
37033,227778_at,HEATR7A,727957,7.26345,7.273675,6.97885,6.94275
37034,227779_at,ECSCR,641700,11.946625,11.98115,11.662725,11.596825
37035,227780_s_at,ECSCR,641700,11.788825,11.781425,11.47225,11.397325
37036,227781_x_at,FAM57B,83723,4.838125,4.689425,4.602475,4.65705
37037,227782_at,ZBTB7C,201501,4.5817,4.67025,4.488175,4.481225
37038,227783_at,CCDC57,284001,5.20485,5.2585,5.424075,5.2191
37039,227784_s_at,COG1,9382,7.7812,7.669075,7.72145,7.641125
37040,227785_at,SDCCAG8,10806,6.96255,7.084875,6.348075,6.150975
37041,227786_at,MED30,90390,6.9691,6.88535,7.928775,8.214575
37042,227787_s_at,MED30,90390,8.10535,8.085325,9.3387,9.48545
37043,227788_at,USP13,8975,6.366825,6.26245,6.50195,6.566875
37044,227789_at,MRS2,57380,3.554225,3.497625,3.374825,3.297075
37045,227790_at,UBE2CBP,90025,5.175375,5.255475,5.665075,5.7274
37046,227791_at,SLC9A9,285195,5.9225,5.81165,4.94975,5.0781
37047,227792_at,ITPRIPL2,162073,9.338425,9.330325,9.37745,9.298775
37048,227793_at,NA,NA,6.191875,6.1144,6.0602,6.0135
37049,227794_at,GLYATL1,92292,2.32455,2.414925,2.349475,2.43815
37050,227795_at,NDUFV1,4723,5.34695,5.40995,5.15385,5.102875
37051,227796_at,ZFP62,643836,7.412075,7.424275,7.297325,7.362625
37052,227797_x_at,LYRM2,57226,5.877425,5.89185,5.8759,5.9012
37053,227798_at,SMAD1,4086,10.70335,10.568975,10.1035,10.03035
37054,227799_at,MYO1G,64005,3.4226,3.48615,3.479,3.48255
37055,227800_at,FAM110B,90362,3.098175,3.31885,2.96525,2.994975
37056,227801_at,TRIM59,286827,7.666975,7.5691,9.04585,9.2179
37057,227802_at,RUFY3,22902,5.766,5.6711,5.50675,5.502825
37058,227803_at,ENPP5,59084,2.213,2.084,2.105525,2.186575
37059,227804_at,TLCD1,116238,5.15405,5.0691,6.2102,6.156525
37060,227805_at,NA,NA,5.73785,5.68695,6.01855,5.9607
37061,227806_at,C16orf74,404550,6.611975,6.67285,6.64315,6.451225
37062,227807_at,PARP9,83666,5.937325,5.758875,8.611825,8.3394
37063,227808_at,DNAJC15,29103,6.667325,6.818875,7.693,7.767075
37064,227809_at,ZC3H6,376940,6.19055,6.06775,6.07765,6.154925
37065,227810_at,ZNF558,148156,3.63955,3.478825,3.485425,3.475525
37066,227811_at,FGD3,89846,5.447125,5.66445,5.52755,5.495175
37067,227812_at,TNFRSF19,55504,4.66035,4.599175,2.675425,2.4636
37068,227813_at,THAP6,152815,5.002675,4.95,5.539,5.452075
37069,227814_at,WDR53,348793,6.239925,6.195875,6.9851,7.06465
37070,227815_at,NA,NA,7.0232,6.856975,7.6403,7.6151
37071,227816_at,NTN1,9423,4.064575,4.01,3.939775,3.96705
37072,227817_at,PRKCB,5579,3.628525,3.4989,3.5897,3.4734
37073,227818_at,CCDC21,64793,6.3436,6.458275,7.693125,7.704
37074,227819_at,LGR6,59352,3.7506,3.844375,4.15205,4.156475
37075,227820_at,TBC1D25,4943,6.151575,6.175125,5.82575,6.020725
37076,227821_at,NA,NA,5.26645,5.181075,5.06905,5.068125
37077,227822_at,CHFR,55743,7.37345,7.5461,6.771975,6.658125
37078,227823_at,RGAG4,340526,4.314075,4.319775,4.095525,3.9019
37079,227824_at,PRKCB,5579,3.01675,3.0325,2.871875,3.0409
37080,227825_at,NAIF1,203245,6.371275,6.329575,6.4331,6.5423
37081,227826_s_at,NA,NA,4.455075,4.402825,5.2665,5.364475
37082,227827_at,NA,NA,3.52705,3.612425,4.197825,4.396075
37083,227828_s_at,FAM176A,84141,9.511025,9.60375,8.76375,8.7093
37084,227829_at,GYLTL1B,120071,5.13425,5.320025,5.1173,5.1797
37085,227830_at,GABRB3,2562,3.35555,3.5756,3.2478,3.179325
37086,227831_at,C9orf5,23731,3.460325,3.553,3.301025,3.425625
37087,227832_at,MBD6,114785,5.2491,5.583325,5.103525,5.232975
37088,227833_s_at,MBD6,114785,8.090625,8.13,7.98035,7.904675
37089,227834_at,TXLNB,167838,2.1357,2.245875,2.3556,2.226175
37090,227835_at,NA,NA,4.9604,4.7998,3.9574,4.205675
37091,227836_at,UTP23,84294,8.105425,8.0719,8.399875,8.484175
37092,227837_at,LOC729570,729570,8.0256,7.924225,7.9645,8.067575
37093,227838_at,UNC5C,8633,4.524025,4.461375,3.932975,4.12455
37094,227839_at,MBD5,55777,5.4694,5.482,4.28645,3.98815
37095,227840_at,C2orf76,130355,8.097675,8.055325,6.864575,6.889625
37096,227841_at,NA,NA,6.939875,6.832225,7.0689,6.89275
37097,227842_at,RAB30,27314,4.649625,4.747325,4.7529,4.72555
37098,227843_at,NA,NA,2.55755,2.534625,2.65495,2.696275
37099,227844_at,FMNL3,91010,5.75455,5.81165,5.83695,5.849275
37100,227845_s_at,SHD,56961,3.524775,3.697,3.58335,3.596325
37101,227846_at,GPR176,11245,8.971925,8.89185,8.659525,8.49935
37102,227847_at,EPM2AIP1,9852,7.879925,7.96055,7.380375,7.364625
37103,227848_at,PEBP4,157310,4.138675,4.2639,3.7976,3.976225
37104,227849_at,RP9,6100,5.6973,5.850625,5.31975,5.292425
37105,227850_x_at,NA,NA,8.551975,8.37815,6.83895,6.85585
37106,227851_s_at,NA,NA,6.09765,5.9845,5.6916,5.8042
37107,227852_at,RP9,6100,8.6169,8.6115,7.9716,8.059025
37108,227853_at,NA,NA,8.353525,8.218275,7.809475,7.5632
37109,227854_at,NA,NA,6.715825,6.835675,6.69035,6.623125
37110,227855_at,NA,NA,3.35455,3.269,3.293325,3.44935
37111,227856_at,C4orf32,132720,9.971925,9.995975,9.4777,9.37535
37112,227857_at,C20orf3,57136,4.027425,3.993175,3.896875,4.02155
37113,227858_at,PCNXL3,399909,6.542075,6.538625,6.56275,6.552625
37114,227859_at,DNAJC27,51277,4.841475,4.70555,5.660875,5.4713
37115,227860_at,CPXM1,56265,5.47425,5.4985,4.50795,4.4968
37116,227861_at,TMEM161B,153396,7.768675,7.697025,8.3783,8.330725
37117,227862_at,TRNP1,388610,8.059475,7.826925,7.5918,7.07335
37118,227863_at,CTSD,1509,4.067425,4.06975,4.0001,3.983575
37119,227864_s_at,FAM125A,93343,7.9972,8.0034,8.174125,8.147975
37120,227865_at,C9orf103,414328,6.2926,6.273475,6.74165,6.498925
37121,227866_at,NA,NA,6.088425,6.114,6.403175,6.3696
37122,227867_at,C2orf89,129293,4.389425,4.95025,5.967525,6.015725
37123,227868_at,LOC154761,154761,6.503475,6.55,6.818325,6.971375
37124,227869_at,NA,NA,7.1664,7.16325,6.60975,6.721025
37125,227870_at,IGDCC4,57722,2.810925,2.889925,3.020525,2.9399
37126,227871_at,CHM,1121,8.668675,8.641175,8.84725,8.884275
37127,227872_at,POLR3A,11128,7.11535,7.291025,7.36755,7.29705
37128,227873_at,TXNDC15,79770,8.55505,8.482125,8.33055,8.4125
37129,227874_at,EMCN,51705,10.5642,10.36145,6.138775,5.85385
37130,227875_at,KLHL13,90293,9.06635,9.1364,2.6839,2.6544
37131,227876_at,KIAA1688,80728,4.398275,4.491025,4.078275,4.0963
37132,227877_at,C5orf39,389289,6.420075,6.46295,6.868,7.01265
37133,227878_s_at,ALKBH7,84266,8.09405,8.057375,7.876975,8.027925
37134,227879_at,ALKBH7,84266,5.011425,5.071175,5.01335,4.79835
37135,227880_s_at,TMEM185A,84548,6.809025,6.7399,6.13,6.181875
37136,227881_s_at,TTC39C,125488,3.8737,3.810975,3.803375,3.683225
37137,227882_at,FKRP,79147,7.82615,7.879725,7.04405,7.013
37138,227883_at,FLJ36031,168455,5.388675,5.5131,5.479475,5.379475
37139,227884_at,TAF15,8148,7.155,6.96845,6.694325,6.832425
37140,227885_at,LOC400236,400236,4.839325,4.633575,4.523825,4.5033
37141,227886_at,CTSD,1509,5.036425,4.9918,4.99715,5.11265
37142,227887_at,LOC400236,400236,5.5415,5.603875,5.721325,5.764675
37143,227888_at,RRBP1,6238,4.9718,4.98515,4.937175,4.9007
37144,227889_at,LPCAT2,54947,10.56535,10.493675,9.594,10.2101
37145,227890_at,TMEM198,130612,5.3759,5.28695,5.239875,5.41555
37146,227891_s_at,TAF15,8148,8.0544,7.8447,7.601825,7.656175
37147,227892_at,PRKAA2,5563,3.0452,3.0978,2.468475,2.589625
37148,227893_at,C9orf130,100128782,5.1524,5.05475,5.9941,5.933
37149,227894_at,WDR90,197335,6.473875,6.5363,7.217225,7.278275
37150,227895_at,FAM120B,84498,7.194625,7.18855,6.3536,6.296025
37151,227896_at,BCCIP,56647,6.9046,7.092625,7.221025,7.34715
37152,227897_at,RAP2B,5912,9.116825,9.04825,8.542675,8.3894
37153,227898_s_at,ZFP41,286128,5.762825,5.8639,5.9856,5.885375
37154,227899_at,VIT,5212,3.807675,3.843525,3.781375,3.7173
37155,227900_at,CBLB,868,6.9521,7.011075,4.653775,4.675625
37156,227901_at,LOC648987,648987,5.660475,5.699775,5.8095,5.785175
37157,227902_at,ZFP41,286128,5.207275,5.344,5.027425,4.95165
37158,227903_x_at,C19orf20,91978,6.329275,6.402825,5.8027,5.737825
37159,227904_at,AZI2,64343,6.60385,6.59845,7.53245,7.364525
37160,227905_s_at,AZI2,64343,5.231575,5.16685,5.79805,5.725225
37161,227906_s_at,NA,NA,5.29635,5.32155,5.171975,5.249675
37162,227907_at,NA,NA,5.5884,5.638425,6.5627,6.7906
37163,227908_at,TBC1D24,57465,7.44165,7.5131,7.6819,7.752425
37164,227909_at,NA,NA,3.75165,3.6818,3.0976,3.31635
37165,227910_at,XPNPEP3,63929,6.189475,6.3032,5.99165,6.049275
37166,227911_at,ARHGAP28,79822,7.1964,7.042875,2.770325,2.71045
37167,227912_s_at,EXOSC3,51010,5.13065,4.94135,5.38905,5.53245
37168,227913_at,EXOSC3,51010,4.295975,4.065475,4.45315,4.6054
37169,227914_s_at,UBE3B,89910,4.715275,4.6574,4.49235,4.51595
37170,227915_at,ASB2,51676,3.860325,3.9103,3.80435,3.733725
37171,227916_x_at,EXOSC3,51010,8.607775,8.614425,9.35825,9.450825
37172,227917_at,FAM85A,619423,6.717075,6.616425,6.36595,6.4456
37173,227918_s_at,ZYG11B,79699,5.503475,5.3508,6.254325,6.25325
37174,227919_at,UCA1,652995,3.9743,4.115875,3.839375,3.8243
37175,227920_at,BEND3,57673,5.908275,5.98555,5.762425,5.913475
37176,227921_at,NA,NA,6.7849,6.519725,7.7461,7.820825
37177,227922_x_at,LOC441124,441124,5.800675,5.8133,5.6274,5.4247
37178,227923_at,SHANK3,85358,8.71825,8.836575,8.374725,7.880575
37179,227924_at,INO80D,54891,5.23385,5.219725,5.518325,5.425075
37180,227925_at,FLJ39051,399972,5.879075,5.8745,5.924625,5.788975
37181,227926_s_at,NA,NA,8.192675,8.1366,8.176625,8.0321
37182,227927_at,NA,NA,6.52045,6.5115,6.547025,6.38495
37183,227928_at,C12orf48,55010,5.207975,5.2934,7.35405,7.4298
37184,227929_at,NA,NA,5.411125,5.597825,2.7506,2.717275
37185,227930_at,EIF2C4,192670,7.93745,7.851675,7.882675,7.8727
37186,227931_at,INO80D,54891,7.210425,7.049425,7.73135,7.5964
37187,227932_at,ARIH2,10425,6.9036,7.120975,7.9666,8.207975
37188,227933_at,LINGO1,84894,4.347225,4.365175,4.2785,4.2885
37189,227934_at,KPNA5,3841,6.902925,6.90615,7.46635,7.405875
37190,227935_s_at,PCGF5,84333,7.579175,7.515425,8.08985,7.864325
37191,227936_at,TMEM68,137695,6.537125,6.705125,7.80125,7.878925
37192,227937_at,MYPOP,339344,6.10905,6.12805,6.1773,6.2064
37193,227938_s_at,DLL1,28514,3.04935,3.259625,3.003375,3.13205
37194,227939_s_at,TRA2A,29896,3.0338,2.97905,2.834025,2.9435
37195,227940_at,LOC339803,339803,5.9572,5.784575,5.491525,5.640775
37196,227941_at,LOC339803,339803,8.32355,8.261925,7.43745,7.52795
37197,227942_s_at,CRIPT,9419,9.284675,9.24105,9.327425,9.4315
37198,227943_at,NA,NA,3.796925,3.730825,4.15645,3.982275
37199,227944_at,PTPN3,5774,3.22275,3.2559,3.0391,3.0682
37200,227945_at,TBC1D1,23216,6.697875,6.769525,7.098825,7.204075
37201,227946_at,OSBPL7,114881,7.2087,7.192275,6.969875,6.857025
37202,227947_at,PHACTR2,9749,9.94685,9.8652,10.427775,10.3084
37203,227948_at,FGD4,121512,7.754825,7.640475,7.838475,7.8782
37204,227949_at,PHACTR3,116154,2.794625,2.736975,2.7838,2.683825
37205,227950_at,UBE2H,7328,4.409225,4.487675,4.247575,4.248675
37206,227951_s_at,FAM98C,147965,6.57925,6.49805,6.719675,6.7307
37207,227952_at,NA,NA,2.901525,2.921725,2.962175,2.94395
37208,227953_at,CMTM6,54918,4.3594,4.665525,5.1994,5.003425
37209,227954_at,ITPRIPL2,162073,7.925575,7.996975,8.145275,7.9685
37210,227955_s_at,EFNA5,1946,7.938025,7.992375,6.251525,6.598
37211,227956_at,ITPRIPL2,162073,3.5888,3.724625,3.534825,3.47385
37212,227957_at,GSN,2934,2.813725,2.9489,2.702325,2.722175
37213,227958_s_at,GSN,2934,3.309775,3.43405,3.0223,3.3001
37214,227959_at,NA,NA,6.14595,6.270275,6.74135,6.669925
37215,227960_s_at,FAHD1,81889,9.8426,9.774525,9.23095,9.083075
37216,227961_at,CTSB,1508,10.172225,10.035575,9.19665,9.371625
37217,227962_at,ACOX1,51,8.05765,8.1124,7.3924,7.6417
37218,227963_at,NA,NA,3.9863,4.186425,4.600625,4.754825
37219,227964_at,FRMD8,83786,9.5542,9.462175,9.55835,9.46185
37220,227965_at,NA,NA,5.176825,5.232575,5.10025,5.20555
37221,227966_s_at,NA,NA,5.134225,4.9311,4.8867,5.2
37222,227967_at,TUBGCP5,114791,5.8759,5.73435,6.871375,6.831075
37223,227968_at,PDDC1,347862,7.8968,7.85625,7.6367,7.689625
37224,227969_at,LOC400960,400960,5.046775,4.98955,4.223475,4.26405
37225,227970_at,GPR157,80045,6.5679,6.7145,5.631675,5.6184
37226,227971_at,NRK,203447,5.1821,5.470875,6.093575,6.243175
37227,227972_at,TOR2A,27433,6.41135,6.54705,6.79335,6.77805
37228,227973_at,C2orf69,205327,7.585575,7.6554,8.568125,8.59675
37229,227974_at,NA,NA,5.848425,5.818825,5.8051,5.777625
37230,227975_at,GPRIN1,114787,5.12895,5.13665,5.3629,5.337825
37231,227976_at,LOC644538,644538,3.77035,3.63755,5.1856,5.379675
37232,227977_at,ZADH2,284273,6.11355,6.172325,6.593925,6.50125
37233,227978_s_at,ZADH2,284273,5.7083,5.776975,6.391,6.25415
37234,227979_at,NA,NA,7.82855,7.776325,6.848525,6.877275
37235,227980_at,ZNF322A,79692,7.7636,7.7164,7.516025,7.574775
37236,227981_at,CYB561D1,284613,7.209325,7.162825,7.084525,7.070525
37237,227982_at,SEPSECS,51091,5.326925,5.30495,5.5422,5.492825
37238,227983_at,RILPL2,196383,8.758725,8.591175,9.065675,9.066025
37239,227984_at,LOC650392,650392,3.894575,4.14945,3.0621,3.078025
37240,227985_at,NA,NA,2.961825,3.066725,2.968525,2.898625
37241,227986_at,ZNF343,79175,6.338975,6.28255,6.30995,6.411675
37242,227987_at,VPS13A,23230,7.526025,7.416125,7.7577,7.756425
37243,227988_s_at,VPS13A,23230,7.4564,7.37975,7.644425,7.59695
37244,227989_at,LTBP4,8425,5.4687,5.525175,5.352075,5.237
37245,227990_at,SLU7,10569,7.9333,7.917575,8.39645,8.521
37246,227991_x_at,ZBTB43,23099,6.1089,6.1585,6.39345,6.2621
37247,227992_s_at,NCRNA00085,147650,6.048375,6.044375,6.540775,6.600425
37248,227993_at,METAP2,10988,7.458725,7.486025,7.67065,7.775325
37249,227994_x_at,PPDPF,79144,8.426225,8.39115,8.4864,8.502025
37250,227995_at,NA,NA,2.962225,3.00845,3.043225,2.8096
37251,227996_at,FARP1,10160,4.61805,4.491225,4.3353,4.2806
37252,227997_at,IL17RD,54756,4.293075,4.2092,3.083675,3.062325
37253,227998_at,S100A16,140576,12.361375,12.3832,11.353125,11.191325
37254,227999_at,PWWP2B,170394,6.50045,6.47625,5.462225,5.3413
